row_json
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":5,""mean_search_calls"":0,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":1},""full_symnav"":false,""metrics"":{""cost"":0.8443080000000001,""duration"":null,""f2p"":1.0,""failures"":1,""median_cost"":0.8443080000000001,""output_tokens"":12252.0,""p2p"":0.9992193598750976,""partial"":0.9992836676217765,""performance_score"":0,""steps"":34.0},""task"":""httpx-deterministic-cookie-store"",""trials"":[{""attempt_id"":""0c552025d0e74e04ae00d3907e2e794e"",""outcome"":""failed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":2,""mean_search_calls"":2,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":1},""full_symnav"":false,""metrics"":{""cost"":0.5442165,""duration"":null,""f2p"":0.9833333333333333,""failures"":1,""median_cost"":0.5442165,""output_tokens"":8652.0,""p2p"":1.0,""partial"":0.9991603694374476,""performance_score"":0,""steps"":21.0},""task"":""obsidian-linter-link-format-conversion"",""trials"":[{""attempt_id"":""fafce8fe1d1842eebc1bd16ed8ddb02c"",""outcome"":""failed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":7,""mean_search_calls"":0,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{},""full_symnav"":false,""metrics"":{""cost"":0.6028275000000001,""duration"":null,""f2p"":1.0,""failures"":0,""median_cost"":0.6028275000000001,""output_tokens"":10593.0,""p2p"":1.0,""partial"":1.0,""performance_score"":1,""steps"":35.0},""task"":""ofetch-per-origin-circuit-breaker"",""trials"":[{""attempt_id"":""70145293909441b2841950aa6ee5cc5a"",""outcome"":""passed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":4,""mean_search_calls"":1,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":1},""full_symnav"":false,""metrics"":{""cost"":0.893796,""duration"":null,""f2p"":0.9615384615384616,""failures"":1,""median_cost"":0.893796,""output_tokens"":10637.0,""p2p"":0.999474513925381,""partial"":0.9993025283347864,""performance_score"":0,""steps"":34.0},""task"":""sql-formatter-bigquery-pipe-formatting"",""trials"":[{""attempt_id"":""02929727d5b8420b9d97c9b2dabd528e"",""outcome"":""failed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":2,""mean_search_calls"":1,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{},""full_symnav"":false,""metrics"":{""cost"":0.8808455000000001,""duration"":null,""f2p"":1.0,""failures"":0,""median_cost"":0.8808455000000001,""output_tokens"":12497.0,""p2p"":1.0,""partial"":1.0,""performance_score"":1,""steps"":35.0},""task"":""true-myth-iterable-collection-combinators"",""trials"":[{""attempt_id"":""53921ae9bb3f4f57b8117823ce7580a2"",""outcome"":""passed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":2,""mean_search_calls"":0,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{},""full_symnav"":false,""metrics"":{""cost"":0.418063,""duration"":null,""f2p"":1.0,""failures"":0,""median_cost"":0.418063,""output_tokens"":8422.0,""p2p"":1.0,""partial"":1.0,""performance_score"":1,""steps"":23.0},""task"":""ts-pattern-match-each"",""trials"":[{""attempt_id"":""3f0c08ee5b364459a27cc2b5981ef8ad"",""outcome"":""passed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":4,""mean_search_calls"":1,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""symnav"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{},""full_symnav"":true,""metrics"":{""cost"":0.756365,""duration"":null,""f2p"":1.0,""failures"":0,""median_cost"":0.756365,""output_tokens"":11869.0,""p2p"":1.0,""partial"":1.0,""performance_score"":1,""steps"":30.0},""task"":""httpx-deterministic-cookie-store"",""trials"":[{""attempt_id"":""f58ef5e7d2d24a27aebf6210b311d863"",""outcome"":""passed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":5,""mean_search_calls"":1,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""symnav"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{},""full_symnav"":true,""metrics"":{""cost"":0.579801,""duration"":null,""f2p"":1.0,""failures"":0,""median_cost"":0.579801,""output_tokens"":10086.0,""p2p"":1.0,""partial"":1.0,""performance_score"":1,""steps"":25.0},""task"":""obsidian-linter-link-format-conversion"",""trials"":[{""attempt_id"":""d8636bbe004a4dc9a6c8375e26d20a3b"",""outcome"":""passed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{""overview"":1},""mean_first_symnav_step"":7.0,""mean_patch_calls"":0,""mean_read_calls"":3,""mean_search_calls"":1,""mean_symnav_calls"":1,""mean_symnav_calls_per_agent_step"":0.03333333333333333,""mean_symnav_failures"":0,""mean_symnav_timeouts"":1,""read_symnav_skill_rate"":0,""used_symnav_rate"":1},""complete"":true,""condition"":""symnav"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{},""full_symnav"":true,""metrics"":{""cost"":0.62077,""duration"":null,""f2p"":1.0,""failures"":0,""median_cost"":0.62077,""output_tokens"":12071.0,""p2p"":1.0,""partial"":1.0,""performance_score"":1,""steps"":30.0},""task"":""ofetch-per-origin-circuit-breaker"",""trials"":[{""attempt_id"":""7b57691471c249d7a2959824fd3d9839"",""outcome"":""passed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":5,""mean_search_calls"":2,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""symnav"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":1},""full_symnav"":true,""metrics"":{""cost"":0.8562939999999999,""duration"":null,""f2p"":0.9615384615384616,""failures"":1,""median_cost"":0.8562939999999999,""output_tokens"":10972.0,""p2p"":1.0,""partial"":0.9998256320836966,""performance_score"":0,""steps"":43.0},""task"":""sql-formatter-bigquery-pipe-formatting"",""trials"":[{""attempt_id"":""d279e3d356454a5b8b32326289228354"",""outcome"":""failed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":2,""mean_search_calls"":2,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""symnav"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":1},""full_symnav"":true,""metrics"":{""cost"":0.9583124999999999,""duration"":null,""f2p"":0.9895833333333334,""failures"":1,""median_cost"":0.9583124999999999,""output_tokens"":12904.0,""p2p"":1.0,""partial"":0.9984779299847792,""performance_score"":0,""steps"":33.0},""task"":""true-myth-iterable-collection-combinators"",""trials"":[{""attempt_id"":""30f47c46d6744a8ebe0be3efbc0f5617"",""outcome"":""failed"",""repetition"":1}]}"
