row_json
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":4,""mean_search_calls"":2,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":1},""full_symnav"":false,""metrics"":{""cost"":0.295191,""duration"":null,""f2p"":1.0,""failures"":1,""median_cost"":0.295191,""output_tokens"":4426.0,""p2p"":0.0,""partial"":0.007246376811594203,""performance_score"":0,""steps"":17.0},""task"":""angular__angular-37484"",""tier"":""mid"",""trials"":[{""attempt_id"":""5c17885ff30a489c8f88199afd4bce80"",""outcome"":""failed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":6,""mean_search_calls"":4,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":1},""full_symnav"":false,""metrics"":{""cost"":0.6756730000000001,""duration"":null,""f2p"":0.0,""failures"":1,""median_cost"":0.6756730000000001,""output_tokens"":7308.0,""p2p"":0.0,""partial"":0.0,""performance_score"":0,""steps"":28.0},""task"":""coder__code-server-3277"",""tier"":""high"",""trials"":[{""attempt_id"":""f73dfbd16c2145cf875a0c3e175a33f0"",""outcome"":""failed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":3,""mean_search_calls"":2,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":1},""full_symnav"":false,""metrics"":{""cost"":0.24625699999999998,""duration"":null,""f2p"":0.0,""failures"":1,""median_cost"":0.24625699999999998,""output_tokens"":4407.0,""p2p"":0.0,""partial"":0.0,""performance_score"":0,""steps"":17.0},""task"":""coder__code-server-6225"",""tier"":""mid"",""trials"":[{""attempt_id"":""c66fbba76abd480ebb288f9665eba156"",""outcome"":""failed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":1,""mean_search_calls"":1,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":1},""full_symnav"":false,""metrics"":{""cost"":0.65541,""duration"":null,""f2p"":0.0,""failures"":1,""median_cost"":0.65541,""output_tokens"":6820.0,""p2p"":1.0,""partial"":0.9473684210526315,""performance_score"":0,""steps"":35.0},""task"":""microsoft__vscode-106767"",""tier"":""high"",""trials"":[{""attempt_id"":""6db98648c27849938087a6dc519676bd"",""outcome"":""failed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":11,""mean_search_calls"":3,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":1},""full_symnav"":false,""metrics"":{""cost"":1.244268,""duration"":null,""f2p"":0.2,""failures"":1,""median_cost"":1.244268,""output_tokens"":14000.0,""p2p"":0.9906542056074766,""partial"":0.9726027397260274,""performance_score"":0,""steps"":56.0},""task"":""microsoft__vscode-110094"",""tier"":""high"",""trials"":[{""attempt_id"":""f2f29e7dcffa4cfd92d7ed132fa92a2c"",""outcome"":""failed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":7,""mean_search_calls"":9,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":1},""full_symnav"":false,""metrics"":{""cost"":0.9662005,""duration"":null,""f2p"":0.5,""failures"":1,""median_cost"":0.9662005,""output_tokens"":8615.0,""p2p"":0.9912280701754386,""partial"":0.9869565217391304,""performance_score"":0,""steps"":53.0},""task"":""microsoft__vscode-122991"",""tier"":""high"",""trials"":[{""attempt_id"":""ed11f9531aa347adab9dc8a0bc3134ec"",""outcome"":""failed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":4,""mean_search_calls"":3,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{},""full_symnav"":false,""metrics"":{""cost"":0.7447475,""duration"":null,""f2p"":1.0,""failures"":0,""median_cost"":0.7447475,""output_tokens"":5396.0,""p2p"":1.0,""partial"":1.0,""performance_score"":1,""steps"":33.0},""task"":""microsoft__vscode-124621"",""tier"":""mid"",""trials"":[{""attempt_id"":""8228f341df094d1fa1820c3f2dcfcfc7"",""outcome"":""passed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":3,""mean_search_calls"":1,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{},""full_symnav"":false,""metrics"":{""cost"":0.359621,""duration"":null,""f2p"":1.0,""failures"":0,""median_cost"":0.359621,""output_tokens"":4421.0,""p2p"":1.0,""partial"":1.0,""performance_score"":1,""steps"":25.0},""task"":""microsoft__vscode-127257"",""tier"":""mid"",""trials"":[{""attempt_id"":""684b3656db5140fc99736b3f9c53bd9a"",""outcome"":""passed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":7,""mean_search_calls"":5,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{},""full_symnav"":false,""metrics"":{""cost"":0.7324489999999999,""duration"":null,""f2p"":1.0,""failures"":0,""median_cost"":0.7324489999999999,""output_tokens"":9535.0,""p2p"":1.0,""partial"":1.0,""performance_score"":1,""steps"":43.0},""task"":""microsoft__vscode-128931"",""tier"":""mid"",""trials"":[{""attempt_id"":""2357a955af4d45a88be78e16f4f3c8ca"",""outcome"":""passed"",""repetition"":1}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":0,""mean_search_calls"":1,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{},""full_symnav"":false,""metrics"":{""cost"":0.304114,""duration"":null,""f2p"":1.0,""failures"":0,""median_cost"":0.304114,""output_tokens"":3023.0,""p2p"":1.0,""partial"":1.0,""performance_score"":1,""steps"":16.0},""task"":""microsoft__vscode-130088"",""tier"":""high"",""trials"":[{""attempt_id"":""d0155a28f3db4555b46b8df295cc6360"",""outcome"":""passed"",""repetition"":1}]}"
