row_json
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":3.75,""mean_search_calls"":3,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":2},""full_symnav"":false,""metrics"":{""cost"":1.0289595,""duration"":null,""f2p"":0.96,""failures"":2,""median_cost"":1.07182725,""output_tokens"":13885.25,""p2p"":1.0,""partial"":0.9994131455399061,""performance_score"":0.5,""steps"":40.25},""task"":""arktype-json-schema-refs-dependencies"",""trials"":[{""attempt_id"":""6633c5fb2c4b40738d923b35fef8fd9b"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""ec69471d06734ae887218129239320bc"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""7f51a2ca43cf49139ef6894b8b01bffe"",""outcome"":""passed"",""repetition"":3},{""attempt_id"":""b5b20c96326e45d998f0bdbe23218842"",""outcome"":""passed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":2.25,""mean_search_calls"":0.25,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":1},""full_symnav"":false,""metrics"":{""cost"":0.57600025,""duration"":null,""f2p"":0.9791666666666666,""failures"":1,""median_cost"":0.5799315,""output_tokens"":10810.25,""p2p"":1.0,""partial"":0.9973118279569892,""performance_score"":0.75,""steps"":25.5},""task"":""awilix-async-container-initialization"",""trials"":[{""attempt_id"":""5073870082924b1aaf25630001a31423"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""c649f1f24c044253aa3b6397d59d7766"",""outcome"":""passed"",""repetition"":2},{""attempt_id"":""08393d62a3df4713ae48060b30df694b"",""outcome"":""passed"",""repetition"":3},{""attempt_id"":""d16bc77d57874804ad716f7b1d5d51af"",""outcome"":""passed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":3.5,""mean_search_calls"":0.25,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":3},""full_symnav"":false,""metrics"":{""cost"":0.5907423749999999,""duration"":null,""f2p"":0.9024390243902439,""failures"":3,""median_cost"":0.5818905,""output_tokens"":11261.5,""p2p"":0.999611197511664,""partial"":0.9886206896551724,""performance_score"":0.25,""steps"":26.5},""task"":""clack-async-autocomplete-options"",""trials"":[{""attempt_id"":""95b25a3c0f20415fa10bb5ffa5cc34cc"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""57875d7ccdd44be4a1b5a7eef653ce49"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""4c5d3f5a1ddc4001972f60297f493fea"",""outcome"":""passed"",""repetition"":3},{""attempt_id"":""99b5e174a9e14f20900392f0d43cc162"",""outcome"":""failed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":4.5,""mean_search_calls"":0.5,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{},""full_symnav"":false,""metrics"":{""cost"":0.5701235,""duration"":null,""f2p"":1.0,""failures"":0,""median_cost"":0.57960575,""output_tokens"":10285.75,""p2p"":1.0,""partial"":1.0,""performance_score"":1,""steps"":25.0},""task"":""claude-code-by-agents-recursive-delegation"",""trials"":[{""attempt_id"":""a72e831846094e5cb5098ccd565aa200"",""outcome"":""passed"",""repetition"":1},{""attempt_id"":""17fa62532ffc40c9a5df312b567c28b0"",""outcome"":""passed"",""repetition"":2},{""attempt_id"":""21271dc5abcb4f6a901da87028de9e06"",""outcome"":""passed"",""repetition"":3},{""attempt_id"":""139a80d18b7c45378775314cc04616a1"",""outcome"":""passed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":6.5,""mean_search_calls"":3,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{},""full_symnav"":false,""metrics"":{""cost"":0.740159125,""duration"":null,""f2p"":1.0,""failures"":0,""median_cost"":0.7447105,""output_tokens"":11912.0,""p2p"":1.0,""partial"":1.0,""performance_score"":1,""steps"":33.75},""task"":""cliffy-config-file-parsing"",""trials"":[{""attempt_id"":""c7954f7620c24911805fbe5a17d2bdf9"",""outcome"":""passed"",""repetition"":1},{""attempt_id"":""f452763f44b241698bfccecbd9176104"",""outcome"":""passed"",""repetition"":2},{""attempt_id"":""e71d29a45b404268b10803ed1228ab5a"",""outcome"":""passed"",""repetition"":3},{""attempt_id"":""eb12c362aa3442f2a28f736030d68b41"",""outcome"":""passed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":8,""mean_search_calls"":5,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":2},""full_symnav"":false,""metrics"":{""cost"":1.13032925,""duration"":null,""f2p"":0.7173076923076923,""failures"":2,""median_cost"":1.1348315,""output_tokens"":16831.5,""p2p"":1.0,""partial"":0.947198275862069,""performance_score"":0.5,""steps"":46.25},""task"":""drizzle-orm-window-function-builders"",""trials"":[{""attempt_id"":""03bf32d97c1a4667bf4bd0dc1f0c26c4"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""0ffa15cd04a84a8eb52f3d826b184834"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""67d904d1dbf2417e8b011a9abe5c01a4"",""outcome"":""passed"",""repetition"":3},{""attempt_id"":""4fdfb68a68e84b04978be52a7ad7f9e6"",""outcome"":""passed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":12.75,""mean_search_calls"":4,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":3},""full_symnav"":false,""metrics"":{""cost"":1.587714375,""duration"":null,""f2p"":0.9919354838709677,""failures"":3,""median_cost"":1.5796424999999998,""output_tokens"":17873.5,""p2p"":0.9863851617995265,""partial"":0.986517719568567,""performance_score"":0.25,""steps"":56.25},""task"":""dynamodb-toolbox-conditional-attribute-requirements"",""trials"":[{""attempt_id"":""99775e31b1e04763a1c5937ef2010a70"",""outcome"":""passed"",""repetition"":1},{""attempt_id"":""4e865b0b01ee4322a81f0e78bad06b6d"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""c37abb31f94d41be912e4b9f13ce7894"",""outcome"":""failed"",""repetition"":3},{""attempt_id"":""4b895f25dc5a4642bdffafaed0e2743c"",""outcome"":""failed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":8,""mean_search_calls"":2,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":3},""full_symnav"":false,""metrics"":{""cost"":1.4112905,""duration"":null,""f2p"":0.6621621621621622,""failures"":3,""median_cost"":1.311502,""output_tokens"":15511.25,""p2p"":1.0,""partial"":0.9904141104294478,""performance_score"":0.25,""steps"":53.25},""task"":""dynamodb-toolbox-lazy-recursive-schemas"",""trials"":[{""attempt_id"":""1481efb77aec47d3ab139936281bbbb2"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""6c3d2b1aea9e46a59d6b0b28239e3c99"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""c9a2353453ff460dadb2fe44637a7bd5"",""outcome"":""passed"",""repetition"":3},{""attempt_id"":""8a4e2e55d4c04c4e9057561d6bdd4d44"",""outcome"":""failed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":9.25,""mean_search_calls"":8.5,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":4},""full_symnav"":false,""metrics"":{""cost"":2.15368775,""duration"":null,""f2p"":0.2127659574468085,""failures"":4,""median_cost"":1.92864275,""output_tokens"":18083.0,""p2p"":1.0,""partial"":0.6837606837606838,""performance_score"":0,""steps"":79.5},""task"":""effect-sse-httpapi-streaming"",""trials"":[{""attempt_id"":""d8e049432891496bbd2cca11a29a90bd"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""0c95813156af4eabadedcb6c5b40214d"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""f4f8dd5efadd4c558725b1e1b2ba18e7"",""outcome"":""failed"",""repetition"":3},{""attempt_id"":""f3bf4b9646be4624aa09db2380cfdf0e"",""outcome"":""failed"",""repetition"":4}]}"
"{""adoption"":{""mean_command_counts"":{},""mean_first_symnav_step"":null,""mean_patch_calls"":0,""mean_read_calls"":7.5,""mean_search_calls"":3,""mean_symnav_calls"":0,""mean_symnav_calls_per_agent_step"":0.0,""mean_symnav_failures"":0,""mean_symnav_timeouts"":0,""read_symnav_skill_rate"":0,""used_symnav_rate"":0},""complete"":true,""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-medium"",""configuration_key"":""codex:gpt-5.6-terra:medium:0.144.1"",""failure_counts"":{""verifier"":4},""full_symnav"":false,""metrics"":{""cost"":0.661099125,""duration"":null,""f2p"":0.5714285714285714,""failures"":4,""median_cost"":0.6342645,""output_tokens"":10779.75,""p2p"":1.0,""partial"":0.967032967032967,""performance_score"":0,""steps"":32.5},""task"":""eicrud-keyset-pagination-cursor"",""trials"":[{""attempt_id"":""d7235d0106694423b1691199e077bd16"",""outcome"":""failed"",""repetition"":1},{""attempt_id"":""60c7bf4aa93144acb93863ab4db73ff7"",""outcome"":""failed"",""repetition"":2},{""attempt_id"":""d797f4e337ff45b79d65b76f1a2fddc7"",""outcome"":""failed"",""repetition"":3},{""attempt_id"":""b7cda2ee451c418b85bd424b0594b046"",""outcome"":""failed"",""repetition"":4}]}"
