row_json
"{""adoption"":{""command_counts"":{},""first_symnav_step"":null,""patch_calls"":0,""read_calls"":3,""read_symnav_skill"":false,""search_calls"":2,""symnav_calls"":0,""symnav_calls_per_agent_step"":0.0,""symnav_failures"":0,""symnav_timeouts"":0,""used_symnav"":false},""artifacts"":{""archive_path"":""attempts/038d4a3d3a604af88196e39be03888ab"",""archive_sha256"":""1c3deb9a2cc9ee177809a3e36526647a11484ef5093a4f940a41b82ddc6b8337"",""archive_url"":""deepswe-ts-codex-terra-low-pr94-deepswe-ts-codex-terra-low-pr94-codex-gpt-5.6-terra-low-batch-002-29253936433-1.tar.gz"",""direct_urls"":{}},""attempt_id"":""038d4a3d3a604af88196e39be03888ab"",""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-low"",""detail"":null,""outcome"":""passed"",""repetition"":1,""retry_reason"":null,""rewards"":{""f2p"":1.0,""f2p_passed"":25,""f2p_total"":25,""p2p"":1.0,""p2p_passed"":1679,""p2p_total"":1679,""partial"":1.0,""reward"":1},""scored_failure_reason"":null,""slot_id"":""6bf79e242e063edbe51bf9150d05a771dcb2f2cbe53d528f789b839aeb79a724"",""task"":""arktype-json-schema-refs-dependencies"",""timing"":{""finished_at"":""2026-07-13T13:50:35.274327Z"",""started_at"":""2026-07-13T13:41:25.614052Z""},""usage"":{""cost_usd_imputed"":0.701535,""n_agent_steps"":37,""n_cache_tokens"":1137920,""n_input_tokens"":1247952,""n_output_tokens"":9465,""peak_context_tokens"":48572},""written_at"":""2026-07-13T13:50:35.705531+00:00""}"
"{""adoption"":{""command_counts"":{""overview"":1,""resolve"":1},""first_symnav_step"":8,""patch_calls"":0,""read_calls"":3,""read_symnav_skill"":false,""search_calls"":1,""symnav_calls"":2,""symnav_calls_per_agent_step"":0.07142857142857142,""symnav_failures"":0,""symnav_timeouts"":0,""used_symnav"":true},""artifacts"":{""archive_path"":""attempts/0b269453363c4c93aafb69cad7b33e8a"",""archive_sha256"":""1c3deb9a2cc9ee177809a3e36526647a11484ef5093a4f940a41b82ddc6b8337"",""archive_url"":""deepswe-ts-codex-terra-low-pr94-deepswe-ts-codex-terra-low-pr94-codex-gpt-5.6-terra-low-batch-002-29253936433-1.tar.gz"",""direct_urls"":{}},""attempt_id"":""0b269453363c4c93aafb69cad7b33e8a"",""condition"":""symnav"",""configuration_id"":""codex-gpt-5.6-terra-low"",""detail"":null,""outcome"":""passed"",""repetition"":1,""retry_reason"":null,""rewards"":{""f2p"":1.0,""f2p_passed"":25,""f2p_total"":25,""p2p"":1.0,""p2p_passed"":1679,""p2p_total"":1679,""partial"":1.0,""reward"":1},""scored_failure_reason"":null,""slot_id"":""179b326d50cbb8e377f8a1e2765269177a6db4d6fd7efeacc5215c31bd814f5a"",""task"":""arktype-json-schema-refs-dependencies"",""timing"":{""finished_at"":""2026-07-13T13:50:13.751278Z"",""started_at"":""2026-07-13T13:41:33.653254Z""},""usage"":{""cost_usd_imputed"":0.6523995,""n_agent_steps"":28,""n_cache_tokens"":1326848,""n_input_tokens"":1399089,""n_output_tokens"":9339,""peak_context_tokens"":69154},""written_at"":""2026-07-13T13:50:14.187560+00:00""}"
"{""adoption"":{""command_counts"":{},""first_symnav_step"":null,""patch_calls"":0,""read_calls"":2,""read_symnav_skill"":false,""search_calls"":2,""symnav_calls"":0,""symnav_calls_per_agent_step"":0.0,""symnav_failures"":0,""symnav_timeouts"":0,""used_symnav"":false},""artifacts"":{""archive_path"":""attempts/63fed0101cd242a88f5fd183f6946d06"",""archive_sha256"":""1c3deb9a2cc9ee177809a3e36526647a11484ef5093a4f940a41b82ddc6b8337"",""archive_url"":""deepswe-ts-codex-terra-low-pr94-deepswe-ts-codex-terra-low-pr94-codex-gpt-5.6-terra-low-batch-002-29253936433-1.tar.gz"",""direct_urls"":{}},""attempt_id"":""63fed0101cd242a88f5fd183f6946d06"",""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-low"",""detail"":null,""outcome"":""failed"",""repetition"":3,""retry_reason"":null,""rewards"":{""f2p"":0.975609756097561,""f2p_passed"":80,""f2p_total"":82,""p2p"":1.0,""p2p_passed"":643,""p2p_total"":643,""partial"":0.9972413793103448,""reward"":0},""scored_failure_reason"":""verifier"",""slot_id"":""c3eb738174e9ebd09185bda391c8b7f352372e54a9e4e0da3c4fcee46ee4dbd8"",""task"":""clack-async-autocomplete-options"",""timing"":{""finished_at"":""2026-07-13T13:40:46.926565Z"",""started_at"":""2026-07-13T13:33:23.015707Z""},""usage"":{""cost_usd_imputed"":0.5710945000000001,""n_agent_steps"":30,""n_cache_tokens"":910848,""n_input_tokens"":984133,""n_output_tokens"":10678,""peak_context_tokens"":46165},""written_at"":""2026-07-13T13:40:47.350455+00:00""}"
"{""adoption"":{""command_counts"":{""overview"":1},""first_symnav_step"":9,""patch_calls"":0,""read_calls"":3,""read_symnav_skill"":false,""search_calls"":1,""symnav_calls"":1,""symnav_calls_per_agent_step"":0.04,""symnav_failures"":0,""symnav_timeouts"":0,""used_symnav"":true},""artifacts"":{""archive_path"":""attempts/4d5f64a6575c426fb2a9799b37695d78"",""archive_sha256"":""1c3deb9a2cc9ee177809a3e36526647a11484ef5093a4f940a41b82ddc6b8337"",""archive_url"":""deepswe-ts-codex-terra-low-pr94-deepswe-ts-codex-terra-low-pr94-codex-gpt-5.6-terra-low-batch-002-29253936433-1.tar.gz"",""direct_urls"":{}},""attempt_id"":""4d5f64a6575c426fb2a9799b37695d78"",""condition"":""symnav"",""configuration_id"":""codex-gpt-5.6-terra-low"",""detail"":null,""outcome"":""failed"",""repetition"":3,""retry_reason"":null,""rewards"":{""f2p"":0.975609756097561,""f2p_passed"":80,""f2p_total"":82,""p2p"":1.0,""p2p_passed"":643,""p2p_total"":643,""partial"":0.9972413793103448,""reward"":0},""scored_failure_reason"":""verifier"",""slot_id"":""1d07123a82f6b2938596d84a7934c2ca7922a3beb626fbce89e6690223fe7600"",""task"":""clack-async-autocomplete-options"",""timing"":{""finished_at"":""2026-07-13T13:40:45.618739Z"",""started_at"":""2026-07-13T13:33:29.061331Z""},""usage"":{""cost_usd_imputed"":0.53868,""n_agent_steps"":25,""n_cache_tokens"":761600,""n_input_tokens"":844326,""n_output_tokens"":9431,""peak_context_tokens"":46349},""written_at"":""2026-07-13T13:40:46.227979+00:00""}"
"{""adoption"":{""command_counts"":{},""first_symnav_step"":null,""patch_calls"":0,""read_calls"":5,""read_symnav_skill"":false,""search_calls"":0,""symnav_calls"":0,""symnav_calls_per_agent_step"":0.0,""symnav_failures"":0,""symnav_timeouts"":0,""used_symnav"":false},""artifacts"":{""archive_path"":""attempts/77743726d66b4fbebb71ad59e4381832"",""archive_sha256"":""1c3deb9a2cc9ee177809a3e36526647a11484ef5093a4f940a41b82ddc6b8337"",""archive_url"":""deepswe-ts-codex-terra-low-pr94-deepswe-ts-codex-terra-low-pr94-codex-gpt-5.6-terra-low-batch-002-29253936433-1.tar.gz"",""direct_urls"":{}},""attempt_id"":""77743726d66b4fbebb71ad59e4381832"",""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-low"",""detail"":null,""outcome"":""passed"",""repetition"":1,""retry_reason"":null,""rewards"":{""f2p"":1.0,""f2p_passed"":7,""f2p_total"":7,""p2p"":1.0,""p2p_passed"":31,""p2p_total"":31,""partial"":1.0,""reward"":1},""scored_failure_reason"":null,""slot_id"":""8e9648d6862b20c6e3b8c5146f3e69d99ab6f0e881e671ad57b413823aa6cfc4"",""task"":""claude-code-by-agents-recursive-delegation"",""timing"":{""finished_at"":""2026-07-13T14:04:57.184834Z"",""started_at"":""2026-07-13T13:58:14.179813Z""},""usage"":{""cost_usd_imputed"":0.6289435,""n_agent_steps"":25,""n_cache_tokens"":783104,""n_input_tokens"":904243,""n_output_tokens"":8688,""peak_context_tokens"":52939},""written_at"":""2026-07-13T14:04:57.682273+00:00""}"
"{""adoption"":{""command_counts"":{""overview"":1},""first_symnav_step"":9,""patch_calls"":0,""read_calls"":5,""read_symnav_skill"":false,""search_calls"":1,""symnav_calls"":1,""symnav_calls_per_agent_step"":0.037037037037037035,""symnav_failures"":0,""symnav_timeouts"":0,""used_symnav"":true},""artifacts"":{""archive_path"":""attempts/6f4bdad4c27941839afec5ab6e2079c9"",""archive_sha256"":""1c3deb9a2cc9ee177809a3e36526647a11484ef5093a4f940a41b82ddc6b8337"",""archive_url"":""deepswe-ts-codex-terra-low-pr94-deepswe-ts-codex-terra-low-pr94-codex-gpt-5.6-terra-low-batch-002-29253936433-1.tar.gz"",""direct_urls"":{}},""attempt_id"":""6f4bdad4c27941839afec5ab6e2079c9"",""condition"":""symnav"",""configuration_id"":""codex-gpt-5.6-terra-low"",""detail"":null,""outcome"":""passed"",""repetition"":1,""retry_reason"":null,""rewards"":{""f2p"":1.0,""f2p_passed"":7,""f2p_total"":7,""p2p"":1.0,""p2p_passed"":31,""p2p_total"":31,""partial"":1.0,""reward"":1},""scored_failure_reason"":null,""slot_id"":""df7ec7e883b32421d1665a504f80027a1cfb952297ff9e9feff74f29589f5f91"",""task"":""claude-code-by-agents-recursive-delegation"",""timing"":{""finished_at"":""2026-07-13T14:06:27.850875Z"",""started_at"":""2026-07-13T13:58:35.211568Z""},""usage"":{""cost_usd_imputed"":0.7293125,""n_agent_steps"":27,""n_cache_tokens"":1109760,""n_input_tokens"":1223993,""n_output_tokens"":11086,""peak_context_tokens"":61127},""written_at"":""2026-07-13T14:06:28.185275+00:00""}"
"{""adoption"":{""command_counts"":{},""first_symnav_step"":null,""patch_calls"":0,""read_calls"":5,""read_symnav_skill"":false,""search_calls"":1,""symnav_calls"":0,""symnav_calls_per_agent_step"":0.0,""symnav_failures"":0,""symnav_timeouts"":0,""used_symnav"":false},""artifacts"":{""archive_path"":""attempts/2145e41a81ad4fadae9de1a9870423ee"",""archive_sha256"":""1c3deb9a2cc9ee177809a3e36526647a11484ef5093a4f940a41b82ddc6b8337"",""archive_url"":""deepswe-ts-codex-terra-low-pr94-deepswe-ts-codex-terra-low-pr94-codex-gpt-5.6-terra-low-batch-002-29253936433-1.tar.gz"",""direct_urls"":{}},""attempt_id"":""2145e41a81ad4fadae9de1a9870423ee"",""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-low"",""detail"":null,""outcome"":""passed"",""repetition"":2,""retry_reason"":null,""rewards"":{""f2p"":1.0,""f2p_passed"":7,""f2p_total"":7,""p2p"":1.0,""p2p_passed"":31,""p2p_total"":31,""partial"":1.0,""reward"":1},""scored_failure_reason"":null,""slot_id"":""ffe69f03a85e9501e13698097ab88ce6354007892433b138ac05e7356f3d5a1c"",""task"":""claude-code-by-agents-recursive-delegation"",""timing"":{""finished_at"":""2026-07-13T13:47:47.589825Z"",""started_at"":""2026-07-13T13:40:16.292216Z""},""usage"":{""cost_usd_imputed"":0.5267935,""n_agent_steps"":25,""n_cache_tokens"":754944,""n_input_tokens"":835603,""n_output_tokens"":9094,""peak_context_tokens"":47245},""written_at"":""2026-07-13T13:47:48.024560+00:00""}"
"{""adoption"":{""command_counts"":{},""first_symnav_step"":null,""patch_calls"":0,""read_calls"":5,""read_symnav_skill"":false,""search_calls"":0,""symnav_calls"":0,""symnav_calls_per_agent_step"":0.0,""symnav_failures"":0,""symnav_timeouts"":0,""used_symnav"":false},""artifacts"":{""archive_path"":""attempts/96ce8d1d05b640209b5b3ca4a296e1ae"",""archive_sha256"":""1c3deb9a2cc9ee177809a3e36526647a11484ef5093a4f940a41b82ddc6b8337"",""archive_url"":""deepswe-ts-codex-terra-low-pr94-deepswe-ts-codex-terra-low-pr94-codex-gpt-5.6-terra-low-batch-002-29253936433-1.tar.gz"",""direct_urls"":{}},""attempt_id"":""96ce8d1d05b640209b5b3ca4a296e1ae"",""condition"":""symnav"",""configuration_id"":""codex-gpt-5.6-terra-low"",""detail"":null,""outcome"":""passed"",""repetition"":2,""retry_reason"":null,""rewards"":{""f2p"":1.0,""f2p_passed"":7,""f2p_total"":7,""p2p"":1.0,""p2p_passed"":31,""p2p_total"":31,""partial"":1.0,""reward"":1},""scored_failure_reason"":null,""slot_id"":""302d35477bea9815c6bbbabef7bace34e92399a0fa36019478943cf4e02b495f"",""task"":""claude-code-by-agents-recursive-delegation"",""timing"":{""finished_at"":""2026-07-13T14:09:35.152294Z"",""started_at"":""2026-07-13T13:40:45.197380Z""},""usage"":{""cost_usd_imputed"":0.504432,""n_agent_steps"":18,""n_cache_tokens"":523008,""n_input_tokens"":624096,""n_output_tokens"":8064,""peak_context_tokens"":49695},""written_at"":""2026-07-13T14:09:35.544634+00:00""}"
"{""adoption"":{""command_counts"":{},""first_symnav_step"":null,""patch_calls"":0,""read_calls"":5,""read_symnav_skill"":false,""search_calls"":2,""symnav_calls"":0,""symnav_calls_per_agent_step"":0.0,""symnav_failures"":0,""symnav_timeouts"":0,""used_symnav"":false},""artifacts"":{""archive_path"":""attempts/71755b8245a54d529d35ea4ae7a8012a"",""archive_sha256"":""1c3deb9a2cc9ee177809a3e36526647a11484ef5093a4f940a41b82ddc6b8337"",""archive_url"":""deepswe-ts-codex-terra-low-pr94-deepswe-ts-codex-terra-low-pr94-codex-gpt-5.6-terra-low-batch-002-29253936433-1.tar.gz"",""direct_urls"":{}},""attempt_id"":""71755b8245a54d529d35ea4ae7a8012a"",""condition"":""stock"",""configuration_id"":""codex-gpt-5.6-terra-low"",""detail"":null,""outcome"":""passed"",""repetition"":1,""retry_reason"":null,""rewards"":{""f2p"":1.0,""f2p_passed"":37,""f2p_total"":37,""p2p"":1.0,""p2p_passed"":451,""p2p_total"":451,""partial"":1.0,""reward"":1},""scored_failure_reason"":null,""slot_id"":""c882c3ac0234a25a3083727a380e636c69b4138cfd8ca901004db09b8e4f7851"",""task"":""cliffy-config-file-parsing"",""timing"":{""finished_at"":""2026-07-13T14:43:58.725601Z"",""started_at"":""2026-07-13T14:37:24.569711Z""},""usage"":{""cost_usd_imputed"":0.822618,""n_agent_steps"":30,""n_cache_tokens"":1042432,""n_input_tokens"":1206846,""n_output_tokens"":10065,""peak_context_tokens"":62753},""written_at"":""2026-07-13T14:43:59.209613+00:00""}"
"{""adoption"":{""command_counts"":{""overview"":1},""first_symnav_step"":8,""patch_calls"":0,""read_calls"":3,""read_symnav_skill"":false,""search_calls"":2,""symnav_calls"":1,""symnav_calls_per_agent_step"":0.030303030303030304,""symnav_failures"":0,""symnav_timeouts"":0,""used_symnav"":true},""artifacts"":{""archive_path"":""attempts/8840afff25504aaeab0db0d3bc106591"",""archive_sha256"":""1c3deb9a2cc9ee177809a3e36526647a11484ef5093a4f940a41b82ddc6b8337"",""archive_url"":""deepswe-ts-codex-terra-low-pr94-deepswe-ts-codex-terra-low-pr94-codex-gpt-5.6-terra-low-batch-002-29253936433-1.tar.gz"",""direct_urls"":{}},""attempt_id"":""8840afff25504aaeab0db0d3bc106591"",""condition"":""symnav"",""configuration_id"":""codex-gpt-5.6-terra-low"",""detail"":null,""outcome"":""failed"",""repetition"":1,""retry_reason"":null,""rewards"":{""f2p"":0.972972972972973,""f2p_passed"":36,""f2p_total"":37,""p2p"":1.0,""p2p_passed"":451,""p2p_total"":451,""partial"":0.9979508196721312,""reward"":0},""scored_failure_reason"":""verifier"",""slot_id"":""241efaff5995ed7e331eda452804f8ae7b5661fe1144528c6fc751323843f346"",""task"":""cliffy-config-file-parsing"",""timing"":{""finished_at"":""2026-07-13T14:44:45.523081Z"",""started_at"":""2026-07-13T14:37:45.625627Z""},""usage"":{""cost_usd_imputed"":0.7143660000000001,""n_agent_steps"":33,""n_cache_tokens"":1466624,""n_input_tokens"":1539564,""n_output_tokens"":11024,""peak_context_tokens"":66594},""written_at"":""2026-07-13T14:44:46.174434+00:00""}"
